Cntry,CntryCo,Year,Curr,AttCode,AttName,AttValue
Luxembourg,LUX,2007,Euro,POP,Population,"480,222"
Luxembourg,LUX,2007,Euro,CHCUR,Final Consumption,"12,002,200,000"
Luxembourg,LUX,2007,Euro,GCUR,Govt Collective Consumption Overall,"5,535,000,000"
Luxembourg,LUX,2007,Euro,ICUR,Domestic Investment,"7,844,900,000"
Luxembourg,LUX,2007,Euro,EXPC,Exports of goods and serices,"65,955,500,000"
Luxembourg,LUX,2007,Euro,IMPC,Imports of goods and serices,"53,846,900,000"
Luxembourg,LUX,2007,Euro,CACUR,Actual Household Consumption,"14,216,251,389"
Luxembourg,LUX,2007,Euro,GCCUR,Govt Collective Consumption Public Goods,"3,320,948,611"
Luxembourg,LUX,2008,Euro,POP,Population,"486,000"
Luxembourg,LUX,2008,Euro,CHCUR,Final Consumption,"12,821,400,000"
Luxembourg,LUX,2008,Euro,GCUR,Govt Collective Consumption Overall,"5,878,900,000"
Luxembourg,LUX,2008,Euro,ICUR,Domestic Investment,"8,041,400,000"
Luxembourg,LUX,2008,Euro,EXPC,Exports of goods and serices,"70,737,100,000"
Luxembourg,LUX,2008,Euro,IMPC,Imports of goods and serices,"57,839,200,000"
Luxembourg,LUX,2008,Euro,CACUR,Actual Household Consumption,"15,173,014,582"
Luxembourg,LUX,2008,Euro,GCCUR,Govt Collective Consumption Public Goods,"3,527,285,418"
Luxembourg,LUX,2009,Euro,POP,Population,"491,000"
Luxembourg,LUX,2009,Euro,CHCUR,Final Consumption,"12,955,900,000"
Luxembourg,LUX,2009,Euro,GCUR,Govt Collective Consumption Overall,"6,349,100,000"
Luxembourg,LUX,2009,Euro,ICUR,Domestic Investment,"6,226,100,000"
Luxembourg,LUX,2009,Euro,EXPC,Exports of goods and serices,"63,773,900,000"
Luxembourg,LUX,2009,Euro,IMPC,Imports of goods and serices,"51,260,300,000"
Luxembourg,LUX,2009,Euro,CACUR,Actual Household Consumption,"15,495,598,948"
Luxembourg,LUX,2009,Euro,GCCUR,Govt Collective Consumption Public Goods,"3,809,401,053"
Latvia,LVA,2007,Latvian Lats,POP,Population,"2,259,810"
Latvia,LVA,2007,Latvian Lats,CHCUR,Final Consumption,"9,196,071,000"
Latvia,LVA,2007,Latvian Lats,GCUR,Govt Collective Consumption Overall,"2,574,929,000"
Latvia,LVA,2007,Latvian Lats,ICUR,Domestic Investment,"5,969,861,000"
Latvia,LVA,2007,Latvian Lats,EXPC,Exports of goods and serices,"6,258,659,000"
Latvia,LVA,2007,Latvian Lats,IMPC,Imports of goods and serices,"9,219,710,000"
Latvia,LVA,2007,Latvian Lats,CACUR,Actual Household Consumption,"10,282,589,609"
Latvia,LVA,2007,Latvian Lats,GCCUR,Govt Collective Consumption Public Goods,"1,488,410,391"
Latvia,LVA,2008,Latvian Lats,POP,Population,"2,245,000"
Latvia,LVA,2008,Latvian Lats,CHCUR,Final Consumption,"10,181,317,000"
Latvia,LVA,2008,Latvian Lats,GCUR,Govt Collective Consumption Overall,"3,169,848,000"
Latvia,LVA,2008,Latvian Lats,ICUR,Domestic Investment,"5,046,541,000"
Latvia,LVA,2008,Latvian Lats,EXPC,Exports of goods and serices,"6,931,146,000"
Latvia,LVA,2008,Latvian Lats,IMPC,Imports of goods and serices,"9,140,620,000"
Latvia,LVA,2008,Latvian Lats,CACUR,Actual Household Consumption,"11,518,867,992"
Latvia,LVA,2008,Latvian Lats,GCCUR,Govt Collective Consumption Public Goods,"1,832,297,008"
Latvia,LVA,2009,Latvian Lats,POP,Population,"2,232,000"
Latvia,LVA,2009,Latvian Lats,CHCUR,Final Consumption,"8,053,765,000"
Latvia,LVA,2009,Latvian Lats,GCUR,Govt Collective Consumption Overall,"2,566,754,000"
Latvia,LVA,2009,Latvian Lats,ICUR,Domestic Investment,"2,655,844,000"
Latvia,LVA,2009,Latvian Lats,EXPC,Exports of goods and serices,"5,741,706,000"
Latvia,LVA,2009,Latvian Lats,IMPC,Imports of goods and serices,"5,935,274,000"
Latvia,LVA,2009,Latvian Lats,CACUR,Actual Household Consumption,"9,136,834,081"
Latvia,LVA,2009,Latvian Lats,GCCUR,Govt Collective Consumption Public Goods,"1,483,684,919"
Macao,MAC,2007,Pataca,POP,Population,"525,531"
Macao,MAC,2007,Pataca,CHCUR,Final Consumption,"33,040,000,000"
Macao,MAC,2007,Pataca,GCUR,Govt Collective Consumption Overall,"10,959,000,000"
Macao,MAC,2007,Pataca,ICUR,Domestic Investment,"55,079,000,000"
Macao,MAC,2007,Pataca,EXPC,Exports of goods and serices,"131,984,000,000"
Macao,MAC,2007,Pataca,IMPC,Imports of goods and serices,"80,918,000,000"
Macao,MAC,2007,Pataca,CACUR,Actual Household Consumption,"36,229,052,522"
Macao,MAC,2007,Pataca,GCCUR,Govt Collective Consumption Public Goods,"7,769,947,478"
Macao,MAC,2008,Pataca,POP,Population,"546,000"
Macao,MAC,2008,Pataca,CHCUR,Final Consumption,"39,306,000,000"
Macao,MAC,2008,Pataca,GCUR,Govt Collective Consumption Overall,"12,118,000,000"
Macao,MAC,2008,Pataca,ICUR,Domestic Investment,"51,807,000,000"
Macao,MAC,2008,Pataca,EXPC,Exports of goods and serices,"156,565,000,000"
Macao,MAC,2008,Pataca,IMPC,Imports of goods and serices,"86,423,000,000"
Macao,MAC,2008,Pataca,CACUR,Actual Household Consumption,"42,832,319,780"
Macao,MAC,2008,Pataca,GCCUR,Govt Collective Consumption Public Goods,"8,591,680,220"
Macao,MAC,2009,Pataca,POP,Population,"560,000"
Macao,MAC,2009,Pataca,CHCUR,Final Consumption,"41,533,172,734"
Macao,MAC,2009,Pataca,GCUR,Govt Collective Consumption Overall,"13,645,882,534"
Macao,MAC,2009,Pataca,ICUR,Domestic Investment,"31,380,422,778"
Macao,MAC,2009,Pataca,EXPC,Exports of goods and serices,"155,469,000,000"
Macao,MAC,2009,Pataca,IMPC,Imports of goods and serices,"73,072,948,564"
Macao,MAC,2009,Pataca,CACUR,Actual Household Consumption,"45,504,104,034"
Macao,MAC,2009,Pataca,GCCUR,Govt Collective Consumption Public Goods,"9,674,951,234"
Morocco,MAR,2007,Moroccan Dirham,POP,Population,"30,594,000"
Morocco,MAR,2007,Moroccan Dirham,CHCUR,Final Consumption,"360,008,000,000"
Morocco,MAR,2007,Moroccan Dirham,GCUR,Govt Collective Consumption Overall,"112,234,000,000"
Morocco,MAR,2007,Moroccan Dirham,ICUR,Domestic Investment,"200,187,000,000"
Morocco,MAR,2007,Moroccan Dirham,EXPC,Exports of goods and serices,"220,302,000,000"
Morocco,MAR,2007,Moroccan Dirham,IMPC,Imports of goods and serices,"276,477,000,000"
Morocco,MAR,2007,Moroccan Dirham,CACUR,Actual Household Consumption,"404,574,397,249"
Morocco,MAR,2007,Moroccan Dirham,GCCUR,Govt Collective Consumption Public Goods,"67,667,602,751"
Morocco,MAR,2008,Moroccan Dirham,POP,Population,"30,940,000"
Morocco,MAR,2008,Moroccan Dirham,CHCUR,Final Consumption,"413,592,000,000"
Morocco,MAR,2008,Moroccan Dirham,GCUR,Govt Collective Consumption Overall,"118,336,000,000"
Morocco,MAR,2008,Moroccan Dirham,ICUR,Domestic Investment,"250,230,000,000"
Morocco,MAR,2008,Moroccan Dirham,EXPC,Exports of goods and serices,"252,804,000,000"
Morocco,MAR,2008,Moroccan Dirham,IMPC,Imports of goods and serices,"346,119,000,000"
Morocco,MAR,2008,Moroccan Dirham,CACUR,Actual Household Consumption,"460,581,407,709"
Morocco,MAR,2008,Moroccan Dirham,GCCUR,Govt Collective Consumption Public Goods,"71,346,592,291"
Morocco,MAR,2009,Moroccan Dirham,POP,Population,"31,280,000"
Morocco,MAR,2009,Moroccan Dirham,CHCUR,Final Consumption,"445,023,000,000"
Morocco,MAR,2009,Moroccan Dirham,GCUR,Govt Collective Consumption Overall,"130,998,000,000"
Morocco,MAR,2009,Moroccan Dirham,ICUR,Domestic Investment,"237,882,000,000"
Morocco,MAR,2009,Moroccan Dirham,EXPC,Exports of goods and serices,"206,828,000,000"
Morocco,MAR,2009,Moroccan Dirham,IMPC,Imports of goods and serices,"290,280,000,000"
Morocco,MAR,2009,Moroccan Dirham,CACUR,Actual Household Consumption,"497,040,293,394"
Morocco,MAR,2009,Moroccan Dirham,GCCUR,Govt Collective Consumption Public Goods,"78,980,706,606"
Monaco,MCO,2007,Euro,POP,Population,"32,704"
Monaco,MCO,2007,Euro,CHCUR,Final Consumption,"539,346,094"
Monaco,MCO,2007,Euro,GCUR,Govt Collective Consumption Overall,"225,703,684"
Monaco,MCO,2007,Euro,ICUR,Domestic Investment,"208,766,524"
Monaco,MCO,2007,Euro,EXPC,Exports of goods and serices,"257,516,995"
Monaco,MCO,2007,Euro,IMPC,Imports of goods and serices,"273,291,183"
Monaco,MCO,2008,Euro,POP,Population,"32,715"
Monaco,MCO,2009,Euro,POP,Population,"32,812"
Moldova,MDA,2007,Moldovan Leu,POP,Population,"4,328,816"
Moldova,MDA,2007,Moldovan Leu,CHCUR,Final Consumption,"49,959,988,000"
Moldova,MDA,2007,Moldovan Leu,GCUR,Govt Collective Consumption Overall,"10,658,075,000"
Moldova,MDA,2007,Moldovan Leu,ICUR,Domestic Investment,"20,359,798,000"
Moldova,MDA,2007,Moldovan Leu,EXPC,Exports of goods and serices,"24,353,647,000"
Moldova,MDA,2007,Moldovan Leu,IMPC,Imports of goods and serices,"51,901,937,000"
Moldova,MDA,2007,Moldovan Leu,CACUR,Actual Household Consumption,"55,083,278,651"
Moldova,MDA,2007,Moldovan Leu,GCCUR,Govt Collective Consumption Public Goods,"5,534,784,349"
Moldova,MDA,2008,Moldovan Leu,POP,Population,"4,324,000"
Moldova,MDA,2008,Moldovan Leu,CHCUR,Final Consumption,"58,606,827,000"
Moldova,MDA,2008,Moldovan Leu,GCUR,Govt Collective Consumption Overall,"12,844,541,000"
Moldova,MDA,2008,Moldovan Leu,ICUR,Domestic Investment,"24,682,991,000"
Moldova,MDA,2008,Moldovan Leu,EXPC,Exports of goods and serices,"25,683,973,000"
Moldova,MDA,2008,Moldovan Leu,IMPC,Imports of goods and serices,"58,896,787,000"
Moldova,MDA,2008,Moldovan Leu,CACUR,Actual Household Consumption,"64,781,142,420"
Moldova,MDA,2008,Moldovan Leu,GCCUR,Govt Collective Consumption Public Goods,"6,670,225,580"
Moldova,MDA,2009,Moldovan Leu,POP,Population,"4,321,000"
Moldova,MDA,2009,Moldovan Leu,CHCUR,Final Consumption,"53,265,140,000"
Moldova,MDA,2009,Moldovan Leu,GCUR,Govt Collective Consumption Overall,"14,473,320,000"
Moldova,MDA,2009,Moldovan Leu,ICUR,Domestic Investment,"14,260,489,000"
Moldova,MDA,2009,Moldovan Leu,EXPC,Exports of goods and serices,"22,114,905,000"
Moldova,MDA,2009,Moldovan Leu,IMPC,Imports of goods and serices,"44,070,546,000"
Moldova,MDA,2009,Moldovan Leu,CACUR,Actual Household Consumption,"60,222,402,455"
Moldova,MDA,2009,Moldovan Leu,GCCUR,Govt Collective Consumption Public Goods,"7,516,057,545"
Madagascar,MDG,2007,Malagasy Ariary,POP,Population,"19,448,815"
Madagascar,MDG,2007,Malagasy Ariary,CHCUR,Final Consumption,"10,973,800,000,000"
Madagascar,MDG,2007,Malagasy Ariary,GCUR,Govt Collective Consumption Overall,"1,403,750,000,000"
Madagascar,MDG,2007,Malagasy Ariary,ICUR,Domestic Investment,"3,807,470,000,000"
Madagascar,MDG,2007,Malagasy Ariary,EXPC,Exports of goods and serices,"3,771,980,000,000"
Madagascar,MDG,2007,Malagasy Ariary,IMPC,Imports of goods and serices,"6,057,960,000,000"
Madagascar,MDG,2007,Malagasy Ariary,CACUR,Actual Household Consumption,"11,275,617,000,000"
Madagascar,MDG,2007,Malagasy Ariary,GCCUR,Govt Collective Consumption Public Goods,"1,101,932,700,000"
Madagascar,MDG,2008,Malagascy Ariary,POP,Population,"20,043,000"
Madagascar,MDG,2008,Malagascy Ariary,CHCUR,Final Consumption,"13,388,200,000,000"
Madagascar,MDG,2008,Malagascy Ariary,GCUR,Govt Collective Consumption Overall,"1,673,560,000,000"
Madagascar,MDG,2008,Malagascy Ariary,ICUR,Domestic Investment,"5,274,580,000,000"
Madagascar,MDG,2008,Malagascy Ariary,EXPC,Exports of goods and serices,"3,841,470,000,000"
Madagascar,MDG,2008,Malagascy Ariary,IMPC,Imports of goods and serices,"7,752,220,000,000"
Madagascar,MDG,2008,Malagascy Ariary,CACUR,Actual Household Consumption,"13,748,029,000,000"
Madagascar,MDG,2008,Malagascy Ariary,GCCUR,Govt Collective Consumption Public Goods,"1,313,731,500,000"
Madagascar,MDG,2009,Malagascy Ariary,POP,Population,"20,654,000"
Madagascar,MDG,2009,Malagascy Ariary,CHCUR,Final Consumption,"14,227,800,000,000"
Madagascar,MDG,2009,Malagascy Ariary,GCUR,Govt Collective Consumption Overall,"1,854,950,000,000"
Madagascar,MDG,2009,Malagascy Ariary,ICUR,Domestic Investment,"3,964,290,000,000"
Madagascar,MDG,2009,Malagascy Ariary,EXPC,Exports of goods and serices,"4,019,710,000,000"
Madagascar,MDG,2009,Malagascy Ariary,IMPC,Imports of goods and serices,"7,080,290,000,000"
Madagascar,MDG,2009,Malagascy Ariary,CACUR,Actual Household Consumption,"14,626,629,000,000"
Madagascar,MDG,2009,Malagascy Ariary,GCCUR,Govt Collective Consumption Public Goods,"1,456,121,200,000"
Maldives,MDV,2007,Rufiyaa,POP,Population,"364,968"
Maldives,MDV,2007,Rufiyaa,CHCUR,Final Consumption,"3,996,305,414"
Maldives,MDV,2007,Rufiyaa,GCUR,Govt Collective Consumption Overall,"5,188,178,113"
Maldives,MDV,2007,Rufiyaa,ICUR,Domestic Investment,"7,770,122,905"
Maldives,MDV,2007,Rufiyaa,EXPC,Exports of goods and serices,"11,094,275,508"
Maldives,MDV,2007,Rufiyaa,IMPC,Imports of goods and serices,"13,736,881,940"
Maldives,MDV,2007,Rufiyaa,CACUR,Actual Household Consumption,"5,910,717,736"
Maldives,MDV,2007,Rufiyaa,GCCUR,Govt Collective Consumption Public Goods,"3,273,765,791"
Maldives,MDV,2008,Rufiyaa,POP,Population,"386,000"
Maldives,MDV,2008,Rufiyaa,CHCUR,Final Consumption,"3,964,679,971"
Maldives,MDV,2008,Rufiyaa,GCUR,Govt Collective Consumption Overall,"6,136,205,689"
Maldives,MDV,2008,Rufiyaa,ICUR,Domestic Investment,"8,869,883,763"
Maldives,MDV,2008,Rufiyaa,EXPC,Exports of goods and serices,"11,354,798,777"
Maldives,MDV,2008,Rufiyaa,IMPC,Imports of goods and serices,"15,126,568,200"
Maldives,MDV,2008,Rufiyaa,CACUR,Actual Household Consumption,"6,228,909,827"
Maldives,MDV,2008,Rufiyaa,GCCUR,Govt Collective Consumption Public Goods,"3,871,975,833"
Maldives,MDV,2009,Rufiyaa,POP,Population,"396,000"
Maldives,MDV,2009,Rufiyaa,CHCUR,Final Consumption,"4,029,728,905"
Maldives,MDV,2009,Rufiyaa,GCUR,Govt Collective Consumption Overall,"6,540,626,649"
Maldives,MDV,2009,Rufiyaa,ICUR,Domestic Investment,"9,400,780,012"
Maldives,MDV,2009,Rufiyaa,EXPC,Exports of goods and serices,"12,642,054,361"
Maldives,MDV,2009,Rufiyaa,IMPC,Imports of goods and serices,"16,252,912,943"
Maldives,MDV,2009,Rufiyaa,CACUR,Actual Household Consumption,"6,443,188,115"
Maldives,MDV,2009,Rufiyaa,GCCUR,Govt Collective Consumption Public Goods,"4,127,167,439"
Mexico,MEX,2007,Mexican Peso,POP,Population,"108,700,891"
Mexico,MEX,2007,Mexican Peso,CHCUR,Final Consumption,"7,316,010,000,000"
Mexico,MEX,2007,Mexican Peso,GCUR,Govt Collective Consumption Overall,"1,179,010,000,000"
Mexico,MEX,2007,Mexican Peso,ICUR,Domestic Investment,"2,861,580,000,000"
Mexico,MEX,2007,Mexican Peso,EXPC,Exports of goods and serices,"3,161,640,000,000"
Mexico,MEX,2007,Mexican Peso,IMPC,Imports of goods and serices,"3,340,550,000,000"
Mexico,MEX,2007,Mexican Peso,CACUR,Actual Household Consumption,"7,999,317,900,000"
Mexico,MEX,2007,Mexican Peso,GCCUR,Govt Collective Consumption Public Goods,"495,702,101,840"
Mexico,MEX,2008,Mexican Peso,POP,Population,"109,955,000"
Mexico,MEX,2008,Mexican Peso,CHCUR,Final Consumption,"7,833,870,000,000"
Mexico,MEX,2008,Mexican Peso,GCUR,Govt Collective Consumption Overall,"1,279,980,000,000"
Mexico,MEX,2008,Mexican Peso,ICUR,Domestic Investment,"3,249,910,000,000"
Mexico,MEX,2008,Mexican Peso,EXPC,Exports of goods and serices,"3,416,610,000,000"
Mexico,MEX,2008,Mexican Peso,IMPC,Imports of goods and serices,"3,688,580,000,000"
Mexico,MEX,2008,Mexican Peso,CACUR,Actual Household Consumption,"8,575,696,100,000"
Mexico,MEX,2008,Mexican Peso,GCCUR,Govt Collective Consumption Public Goods,"538,153,854,771"
Mexico,MEX,2009,Mexican Peso,POP,Population,"111,212,000"
Mexico,MEX,2009,Mexican Peso,CHCUR,Final Consumption,"7,865,340,000,000"
Mexico,MEX,2009,Mexican Peso,GCUR,Govt Collective Consumption Overall,"1,375,780,000,000"
Mexico,MEX,2009,Mexican Peso,ICUR,Domestic Investment,"2,613,020,000,000"
Mexico,MEX,2009,Mexican Peso,EXPC,Exports of goods and serices,"3,291,670,000,000"
Mexico,MEX,2009,Mexican Peso,IMPC,Imports of goods and serices,"3,461,760,000,000"
Mexico,MEX,2009,Mexican Peso,CACUR,Actual Household Consumption,"8,662,688,100,000"
Mexico,MEX,2009,Mexican Peso,GCCUR,Govt Collective Consumption Public Goods,"578,431,936,684"
Marshall Islands,MHL,2007,US Dollar,POP,Population,"61,815"
Marshall Islands,MHL,2007,US Dollar,CHCUR,Final Consumption,"142,244,959"
Marshall Islands,MHL,2007,US Dollar,GCUR,Govt Collective Consumption Overall,"84,492,203"
Marshall Islands,MHL,2007,US Dollar,ICUR,Domestic Investment,"88,641,544"
Marshall Islands,MHL,2007,US Dollar,EXPC,Exports of goods and serices,"19,423,814"
Marshall Islands,MHL,2007,US Dollar,IMPC,Imports of goods and serices,"178,677,353"
Marshall Islands,MHL,2007,US Dollar,CACUR,Actual Household Consumption,"170,367,635"
Marshall Islands,MHL,2007,US Dollar,GCCUR,Govt Collective Consumption Public Goods,"56,369,527"
Marshall Islands,MHL,2008,US Dollar,POP,Population,"62,041"
Marshall Islands,MHL,2008,US Dollar,CHCUR,Final Consumption,"151,260,459"
Marshall Islands,MHL,2008,US Dollar,GCUR,Govt Collective Consumption Overall,"89,843,405"
Marshall Islands,MHL,2008,US Dollar,ICUR,Domestic Investment,"94,272,298"
Marshall Islands,MHL,2008,US Dollar,EXPC,Exports of goods and serices,"20,651,387"
Marshall Islands,MHL,2008,US Dollar,IMPC,Imports of goods and serices,"190,010,761"
Marshall Islands,MHL,2008,US Dollar,CACUR,Actual Household Consumption,"181,164,248"
Marshall Islands,MHL,2008,US Dollar,GCCUR,Govt Collective Consumption Public Goods,"59,939,616"
Marshall Islands,MHL,2009,US Dollar,POP,Population,"65,000"
Marshall Islands,MHL,2009,US Dollar,CHCUR,Final Consumption,"155,497,474"
Marshall Islands,MHL,2009,US Dollar,GCUR,Govt Collective Consumption Overall,"92,357,988"
Marshall Islands,MHL,2009,US Dollar,ICUR,Domestic Investment,"96,919,622"
Marshall Islands,MHL,2009,US Dollar,EXPC,Exports of goods and serices,"21,228,022"
Marshall Islands,MHL,2009,US Dollar,IMPC,Imports of goods and serices,"195,337,848"
Marshall Islands,MHL,2009,US Dollar,CACUR,Actual Household Consumption,"186,238,225"
Marshall Islands,MHL,2009,US Dollar,GCCUR,Govt Collective Consumption Public Goods,"61,617,237"
Macedonia,MKD,2007,Denar,POP,Population,"2,055,915"
Macedonia,MKD,2007,Denar,CHCUR,Final Consumption,"279,880,000,000"
Macedonia,MKD,2007,Denar,GCUR,Govt Collective Consumption Overall,"62,481,109,369"
Macedonia,MKD,2007,Denar,ICUR,Domestic Investment,"89,927,571,143"
Macedonia,MKD,2007,Denar,EXPC,Exports of goods and serices,"191,111,000,000"
Macedonia,MKD,2007,Denar,IMPC,Imports of goods and serices,"258,410,000,000"
Macedonia,MKD,2007,Denar,CACUR,Actual Household Consumption,"306,420,964,755"
Macedonia,MKD,2007,Denar,GCCUR,Govt Collective Consumption Public Goods,"35,940,144,614"
Macedonia,MKD,2008,Denar,POP,Population,"2,061,000"
Macedonia,MKD,2008,Denar,CHCUR,Final Consumption,"330,399,000,000"
Macedonia,MKD,2008,Denar,GCUR,Govt Collective Consumption Overall,"75,088,060,000"
Macedonia,MKD,2008,Denar,ICUR,Domestic Investment,"110,405,000,000"
Macedonia,MKD,2008,Denar,EXPC,Exports of goods and serices,"209,557,000,000"
Macedonia,MKD,2008,Denar,IMPC,Imports of goods and serices,"313,721,000,000"
Macedonia,MKD,2008,Denar,CACUR,Actual Household Consumption,"362,295,193,491"
Macedonia,MKD,2008,Denar,GCCUR,Govt Collective Consumption Public Goods,"43,191,866,509"
Macedonia,MKD,2009,Denar,POP,Population,"2,067,000"
Macedonia,MKD,2009,Denar,CHCUR,Final Consumption,"329,919,000,000"
Macedonia,MKD,2009,Denar,GCUR,Govt Collective Consumption Overall,"75,355,400,000"
Macedonia,MKD,2009,Denar,ICUR,Domestic Investment,"98,085,400,000"
Macedonia,MKD,2009,Denar,EXPC,Exports of goods and serices,"182,231,000,000"
Macedonia,MKD,2009,Denar,IMPC,Imports of goods and serices,"265,443,000,000"
Macedonia,MKD,2009,Denar,CACUR,Actual Household Consumption,"361,928,755,200"
Macedonia,MKD,2009,Denar,GCCUR,Govt Collective Consumption Public Goods,"43,345,644,800"
Mali,MLI,2007,CFA Franc BCEAO,POP,Population,"12,769,000"
Mali,MLI,2007,CFA Franc BCEAO,CHCUR,Final Consumption,"2,215,070,000,000"
Mali,MLI,2007,CFA Franc BCEAO,GCUR,Govt Collective Consumption Overall,"596,809,000,000"
Mali,MLI,2007,CFA Franc BCEAO,ICUR,Domestic Investment,"738,426,000,000"
Mali,MLI,2007,CFA Franc BCEAO,EXPC,Exports of goods and serices,"995,871,000,000"
Mali,MLI,2007,CFA Franc BCEAO,IMPC,Imports of goods and serices,"1,121,640,000,000"
Mali,MLI,2007,CFA Franc BCEAO,CACUR,Actual Household Consumption,"2,336,438,200,000"
Mali,MLI,2007,CFA Franc BCEAO,GCCUR,Govt Collective Consumption Public Goods,"475,440,846,449"
Mali,MLI,2008,CFA Franc BCEAO,POP,Population,"13,101,000"
Mali,MLI,2008,CFA Franc BCEAO,CHCUR,Final Consumption,"2,495,020,000,000"
Mali,MLI,2008,CFA Franc BCEAO,GCUR,Govt Collective Consumption Overall,"687,739,000,000"
Mali,MLI,2008,CFA Franc BCEAO,ICUR,Domestic Investment,"790,490,000,000"
Mali,MLI,2008,CFA Franc BCEAO,EXPC,Exports of goods and serices,"896,285,000,000"
Mali,MLI,2008,CFA Franc BCEAO,IMPC,Imports of goods and serices,"956,759,000,000"
Mali,MLI,2008,CFA Franc BCEAO,CACUR,Actual Household Consumption,"2,634,879,800,000"
Mali,MLI,2008,CFA Franc BCEAO,GCCUR,Govt Collective Consumption Public Goods,"547,879,157,814"
Mali,MLI,2009,CFA Franc BCEAO,POP,Population,"13,443,000"
Mali,MLI,2009,CFA Franc BCEAO,CHCUR,Final Consumption,"2,606,010,000,000"
Mali,MLI,2009,CFA Franc BCEAO,GCUR,Govt Collective Consumption Overall,"733,867,000,000"
Mali,MLI,2009,CFA Franc BCEAO,ICUR,Domestic Investment,"921,369,000,000"
Mali,MLI,2009,CFA Franc BCEAO,EXPC,Exports of goods and serices,"950,667,000,000"
Mali,MLI,2009,CFA Franc BCEAO,IMPC,Imports of goods and serices,"1,038,500,000,000"
