Cntry,CntryCo,AttName,AttCode,Year,AttValue
Marshall Islands,MHL,Time required to start a business (days),IC.REG.DURS,2008,17
Marshall Islands,MHL,Time required to start a business (days),IC.REG.DURS,2009,17
Marshall Islands,MHL,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2007,64.8
Marshall Islands,MHL,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2008,64.8
Marshall Islands,MHL,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2009,64.8
Marshall Islands,MHL,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2007,17.7
Marshall Islands,MHL,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2008,17.4
Marshall Islands,MHL,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2009,16.2
Marshall Islands,MHL,Cost to register property (% of property value),IC.RP.COST,2007,-1
Marshall Islands,MHL,Cost to register property (% of property value),IC.RP.COST,2008,-1
Marshall Islands,MHL,Cost to register property (% of property value),IC.RP.COST,2009,-1
Mauritania,MRT,Time required to start a business (days),IC.REG.DURS,2007,50
Mauritania,MRT,Time required to start a business (days),IC.REG.DURS,2008,19
Mauritania,MRT,Time required to start a business (days),IC.REG.DURS,2009,19
Mauritania,MRT,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2007,94.7
Mauritania,MRT,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2008,85.8
Mauritania,MRT,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2009,85.8
Mauritania,MRT,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2007,83.9
Mauritania,MRT,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2008,56.4
Mauritania,MRT,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2009,58.9
Mauritania,MRT,Cost to register property (% of property value),IC.RP.COST,2007,5.2
Mauritania,MRT,Cost to register property (% of property value),IC.RP.COST,2008,5.2
Mauritania,MRT,Cost to register property (% of property value),IC.RP.COST,2009,5.2
Mauritius,MUS,Time required to start a business (days),IC.REG.DURS,2007,7
Mauritius,MUS,Time required to start a business (days),IC.REG.DURS,2008,6
Mauritius,MUS,Time required to start a business (days),IC.REG.DURS,2009,6
Mauritius,MUS,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2007,24.2
Mauritius,MUS,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2008,25.8
Mauritius,MUS,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2009,26
Mauritius,MUS,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2007,5.3
Mauritius,MUS,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2008,5
Mauritius,MUS,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2009,4.1
Mauritius,MUS,Cost to register property (% of property value),IC.RP.COST,2007,10.8
Mauritius,MUS,Cost to register property (% of property value),IC.RP.COST,2008,10.8
Mauritius,MUS,Cost to register property (% of property value),IC.RP.COST,2009,10.7
Mayotte,MYT,Time required to start a business (days),IC.REG.DURS,2007,..
Mayotte,MYT,Time required to start a business (days),IC.REG.DURS,2008,..
Mayotte,MYT,Time required to start a business (days),IC.REG.DURS,2009,..
Mayotte,MYT,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2007,..
Mayotte,MYT,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2008,..
Mayotte,MYT,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2009,..
Mayotte,MYT,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2007,..
Mayotte,MYT,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2008,..
Mayotte,MYT,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2009,..
Mayotte,MYT,Cost to register property (% of property value),IC.RP.COST,2007,..
Mayotte,MYT,Cost to register property (% of property value),IC.RP.COST,2008,..
Mayotte,MYT,Cost to register property (% of property value),IC.RP.COST,2009,..
Mexico,MEX,Time required to start a business (days),IC.REG.DURS,2007,9
Mexico,MEX,Time required to start a business (days),IC.REG.DURS,2008,10.5
Mexico,MEX,Time required to start a business (days),IC.REG.DURS,2009,9.5
Mexico,MEX,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2007,52.3
Mexico,MEX,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2008,51.5
Mexico,MEX,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2009,51
Mexico,MEX,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2007,22.9
Mexico,MEX,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2008,21.8
Mexico,MEX,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2009,19.5
Mexico,MEX,Cost to register property (% of property value),IC.RP.COST,2007,5
Mexico,MEX,Cost to register property (% of property value),IC.RP.COST,2008,5.1
Mexico,MEX,Cost to register property (% of property value),IC.RP.COST,2009,5.4
Mexico - Mexico City,MEX_MCT,Time required to start a business (days),IC.REG.DURS,2007,9
Mexico - Mexico City,MEX_MCT,Time required to start a business (days),IC.REG.DURS,2008,10.5
Mexico - Mexico City,MEX_MCT,Time required to start a business (days),IC.REG.DURS,2009,9.5
Mexico - Mexico City,MEX_MCT,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2007,52.3
Mexico - Mexico City,MEX_MCT,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2008,51.5
Mexico - Mexico City,MEX_MCT,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2009,51
Mexico - Mexico City,MEX_MCT,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2007,22.9
Mexico - Mexico City,MEX_MCT,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2008,21.8
Mexico - Mexico City,MEX_MCT,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2009,19.5
Mexico - Mexico City,MEX_MCT,Cost to register property (% of property value),IC.RP.COST,2007,5
Mexico - Mexico City,MEX_MCT,Cost to register property (% of property value),IC.RP.COST,2008,5.1
Mexico - Mexico City,MEX_MCT,Cost to register property (% of property value),IC.RP.COST,2009,5.4
Mexico - Mexico City,PAK_KRC,Time required to start a business (days),IC.REG.DURS,2007,24
Mexico - Mexico City,PAK_KRC,Time required to start a business (days),IC.REG.DURS,2008,24
Mexico - Mexico City,PAK_KRC,Time required to start a business (days),IC.REG.DURS,2009,20
Mexico - Mexico City,PAK_KRC,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2007,43.7
Mexico - Mexico City,PAK_KRC,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2008,31.6
Mexico - Mexico City,PAK_KRC,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2009,34.5
Mexico - Mexico City,PAK_KRC,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2007,15.3
Mexico - Mexico City,PAK_KRC,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2008,13.7
Mexico - Mexico City,PAK_KRC,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2009,16
Mexico - Mexico City,PAK_KRC,Cost to register property (% of property value),IC.RP.COST,2007,5.5
Mexico - Mexico City,PAK_KRC,Cost to register property (% of property value),IC.RP.COST,2008,5.4
Mexico - Mexico City,PAK_KRC,Cost to register property (% of property value),IC.RP.COST,2009,5.4
Mexico - Monterrey,MEX_Mont,Time required to start a business (days),IC.REG.DURS,2007,..
Mexico - Monterrey,MEX_Mont,Time required to start a business (days),IC.REG.DURS,2008,..
Mexico - Monterrey,MEX_Mont,Time required to start a business (days),IC.REG.DURS,2009,..
Mexico - Monterrey,MEX_Mont,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2007,..
Mexico - Monterrey,MEX_Mont,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2008,..
Mexico - Monterrey,MEX_Mont,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2009,..
Mexico - Monterrey,MEX_Mont,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2007,..
Mexico - Monterrey,MEX_Mont,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2008,..
Mexico - Monterrey,MEX_Mont,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2009,..
Mexico - Monterrey,MEX_Mont,Cost to register property (% of property value),IC.RP.COST,2007,..
Mexico - Monterrey,MEX_Mont,Cost to register property (% of property value),IC.RP.COST,2008,..
Mexico - Monterrey,MEX_Mont,Cost to register property (% of property value),IC.RP.COST,2009,..
"Micronesia, Fed. Sts.",FSM,Time required to start a business (days),IC.REG.DURS,2007,16
"Micronesia, Fed. Sts.",FSM,Time required to start a business (days),IC.REG.DURS,2008,16
"Micronesia, Fed. Sts.",FSM,Time required to start a business (days),IC.REG.DURS,2009,16
"Micronesia, Fed. Sts.",FSM,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2007,58.7
"Micronesia, Fed. Sts.",FSM,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2008,58.7
"Micronesia, Fed. Sts.",FSM,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2009,58.7
"Micronesia, Fed. Sts.",FSM,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2007,137
"Micronesia, Fed. Sts.",FSM,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2008,137.5
"Micronesia, Fed. Sts.",FSM,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2009,135.7
"Micronesia, Fed. Sts.",FSM,Cost to register property (% of property value),IC.RP.COST,2007,-1
"Micronesia, Fed. Sts.",FSM,Cost to register property (% of property value),IC.RP.COST,2008,-1
"Micronesia, Fed. Sts.",FSM,Cost to register property (% of property value),IC.RP.COST,2009,-1
Middle East & North Africa,MNA,Time required to start a business (days),IC.REG.DURS,2007,..
Middle East & North Africa,MNA,Time required to start a business (days),IC.REG.DURS,2008,..
Middle East & North Africa,MNA,Time required to start a business (days),IC.REG.DURS,2009,..
Middle East & North Africa,MNA,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2007,..
Middle East & North Africa,MNA,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2008,..
Middle East & North Africa,MNA,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2009,..
Middle East & North Africa,MNA,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2007,..
Middle East & North Africa,MNA,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2008,..
Middle East & North Africa,MNA,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2009,..
Middle East & North Africa,MNA,Cost to register property (% of property value),IC.RP.COST,2007,..
Middle East & North Africa,MNA,Cost to register property (% of property value),IC.RP.COST,2008,..
Middle East & North Africa,MNA,Cost to register property (% of property value),IC.RP.COST,2009,..
Middle income,MIC,Time required to start a business (days),IC.REG.DURS,2007,..
Middle income,MIC,Time required to start a business (days),IC.REG.DURS,2008,..
Middle income,MIC,Time required to start a business (days),IC.REG.DURS,2009,..
Middle income,MIC,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2007,..
Middle income,MIC,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2008,..
Middle income,MIC,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2009,..
Middle income,MIC,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2007,..
Middle income,MIC,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2008,..
Middle income,MIC,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2009,..
Middle income,MIC,Cost to register property (% of property value),IC.RP.COST,2007,..
Middle income,MIC,Cost to register property (% of property value),IC.RP.COST,2008,..
Middle income,MIC,Cost to register property (% of property value),IC.RP.COST,2009,..
Moldova,MDA,Time required to start a business (days),IC.REG.DURS,2007,23
Moldova,MDA,Time required to start a business (days),IC.REG.DURS,2008,16
Moldova,MDA,Time required to start a business (days),IC.REG.DURS,2009,10
Moldova,MDA,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2007,42.5
Moldova,MDA,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2008,42
Moldova,MDA,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2009,31
Moldova,MDA,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2007,11.5
Moldova,MDA,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2008,8.9
Moldova,MDA,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2009,7
Moldova,MDA,Cost to register property (% of property value),IC.RP.COST,2007,1.3
Moldova,MDA,Cost to register property (% of property value),IC.RP.COST,2008,1.3
Moldova,MDA,Cost to register property (% of property value),IC.RP.COST,2009,0.9
Monaco,MCO,Time required to start a business (days),IC.REG.DURS,2007,..
Monaco,MCO,Time required to start a business (days),IC.REG.DURS,2008,..
Monaco,MCO,Time required to start a business (days),IC.REG.DURS,2009,..
Monaco,MCO,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2007,..
Monaco,MCO,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2008,..
Monaco,MCO,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2009,..
Monaco,MCO,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2007,..
Monaco,MCO,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2008,..
Monaco,MCO,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2009,..
Monaco,MCO,Cost to register property (% of property value),IC.RP.COST,2007,..
Monaco,MCO,Cost to register property (% of property value),IC.RP.COST,2008,..
Monaco,MCO,Cost to register property (% of property value),IC.RP.COST,2009,..
Mongolia,MNG,Time required to start a business (days),IC.REG.DURS,2007,13
Mongolia,MNG,Time required to start a business (days),IC.REG.DURS,2008,13
Mongolia,MNG,Time required to start a business (days),IC.REG.DURS,2009,13
Mongolia,MNG,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2007,40
Mongolia,MNG,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2008,33.9
Mongolia,MNG,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2009,24.4
Mongolia,MNG,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2007,6.6
Mongolia,MNG,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2008,4
Mongolia,MNG,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2009,3
Mongolia,MNG,Cost to register property (% of property value),IC.RP.COST,2007,2.2
Mongolia,MNG,Cost to register property (% of property value),IC.RP.COST,2008,2.1
Mongolia,MNG,Cost to register property (% of property value),IC.RP.COST,2009,2.1
Montenegro,MNE,Time required to start a business (days),IC.REG.DURS,2007,24
Montenegro,MNE,Time required to start a business (days),IC.REG.DURS,2008,21
Montenegro,MNE,Time required to start a business (days),IC.REG.DURS,2009,12
Montenegro,MNE,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2007,33.2
Montenegro,MNE,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2008,33.8
Montenegro,MNE,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2009,30.1
Montenegro,MNE,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2007,6.5
Montenegro,MNE,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2008,4.6
Montenegro,MNE,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2009,2.8
Montenegro,MNE,Cost to register property (% of property value),IC.RP.COST,2007,2.4
Montenegro,MNE,Cost to register property (% of property value),IC.RP.COST,2008,3.3
Montenegro,MNE,Cost to register property (% of property value),IC.RP.COST,2009,3.2
Morocco,MAR,Time required to start a business (days),IC.REG.DURS,2007,12
Morocco,MAR,Time required to start a business (days),IC.REG.DURS,2008,12
Morocco,MAR,Time required to start a business (days),IC.REG.DURS,2009,12
Morocco,MAR,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2007,52.9
Morocco,MAR,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2008,52.9
Morocco,MAR,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2009,49.4
Morocco,MAR,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2007,13.6
Morocco,MAR,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2008,12
Morocco,MAR,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2009,10.8
Morocco,MAR,Cost to register property (% of property value),IC.RP.COST,2007,4.9
Morocco,MAR,Cost to register property (% of property value),IC.RP.COST,2008,4.9
Morocco,MAR,Cost to register property (% of property value),IC.RP.COST,2009,4.9
Mozambique,MOZ,Time required to start a business (days),IC.REG.DURS,2007,31
Mozambique,MOZ,Time required to start a business (days),IC.REG.DURS,2008,33
Mozambique,MOZ,Time required to start a business (days),IC.REG.DURS,2009,33
Mozambique,MOZ,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2007,37
Mozambique,MOZ,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2008,37
Mozambique,MOZ,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2009,37
Mozambique,MOZ,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2007,10.1
Mozambique,MOZ,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2008,12.6
Mozambique,MOZ,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2009,11
Mozambique,MOZ,Cost to register property (% of property value),IC.RP.COST,2007,8.1
Mozambique,MOZ,Cost to register property (% of property value),IC.RP.COST,2008,8.4
Mozambique,MOZ,Cost to register property (% of property value),IC.RP.COST,2009,7.6
Myanmar,MMR,Time required to start a business (days),IC.REG.DURS,2007,..
Myanmar,MMR,Time required to start a business (days),IC.REG.DURS,2008,..
Myanmar,MMR,Time required to start a business (days),IC.REG.DURS,2009,..
Myanmar,MMR,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2007,..
Myanmar,MMR,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2008,..
Myanmar,MMR,Total tax rate (% of profit),IC.TAX.TOTL.CP.ZS,2009,..
Myanmar,MMR,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2007,..
Myanmar,MMR,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2008,..
Myanmar,MMR,Cost to start a business (% of income per capita),IC.REG.COST.PC.ZS,2009,..
Myanmar,MMR,Cost to register property (% of property value),IC.RP.COST,2007,..
Myanmar,MMR,Cost to register property (% of property value),IC.RP.COST,2008,..
Myanmar,MMR,Cost to register property (% of property value),IC.RP.COST,2009,..
Namibia,NAM,Time required to start a business (days),IC.REG.DURS,2007,99
Namibia,NAM,Time required to start a business (days),IC.REG.DURS,2008,66
